אינוונטר,תאריך קבלה,סטטוס,שם סטטוס,תאריך עדכון אחרון,פריט,"מחיר כניסה בש""ח",מחיר כניסה בדולר,תיאור האינוונטר,הערות לשורה מההזמנה,מחלקה,שם מחלקה,הזמנה,סריאלי,מחיר ידני,קוד סימון,תז שואל,פטור מותנה,מנוהל תמיד,קמפוס,שם קמפוס,בניין,שם בניין,קומה,חדר,הערות לפריט אומנות
148649,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148650,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148652,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148653,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148654,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148656,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148657,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148658,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148659,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148660,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148661,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
148662,04/07/2017,1,פעיל,04/07/2017,80000109,"1,620.00",504.52,מקרר ביתי,"מקרר לנקו LNF370 לבן. 12 מקרריים פתיחת דלת לצד ימין . 12 מקרריים פתיחת דלת לצד שמאל .  המחיר כולל הובלה, פיזור לדירות . מעונות סטודנטים ד אגף מערבי, בניין 3 קומות. בתיאום עם יצחק לבנה  בטלפון : 054-6775562. ופינוי המקררים הישנים",5807,מעונות סטודנטים,4299429,,,,,,,3,מעונות ד',D,מעונות ד',0,0,
149500,17/09/2017,1,פעיל,17/09/2017,80000100,"1,600.00",498.29,"מקרר ביתי, 345 ליטר",דגם אלקטרה  8372 לבן . ,5728,מחלקת סגל מנהלי וטכני,4305018,,,,,,,5,קמפוס מרקוס,71,"המרכז האוניברסיטאי ע""ש איירטון)בנין הסנאט) - 71",1,101,
150162,28/09/2017,1,פעיל,06/11/2017,80000100,"1,600.00",498.29,"מקרר ביתי, 345 ליטר",מקרר דגם אלקטרה  דגם 8372 לבן . מידות 340 ברוטו . גובה 171 רוחב 60 עומק 68.50. מקרר ביתי 345 ליטר - כמו של מדור גיוס ופיתוח ,5728,מחלקת סגל מנהלי וטכני,4306146,,,,,,,5,קמפוס מרקוס,71,"המרכז האוניברסיטאי ע""ש איירטון)בנין הסנאט) - 71",1,139,
160165,12/08/2020,1,פעיל,24/08/2020,80000109,"1,499.00",466.83,מקרר ביתי,מקרר מקפיא עליון Lenco LNF3702WH 335 ליטר לנקו,5329,פוליטיקה וממשל,4360115,EF-380,,,,לא,לא,5,קמפוס מרקוס,72,"בנין הפקולטה למדה""ר ע""ש צוקר-גולדשטיין-גורן - 72",6,660,
145444,24/07/2016,1,פעיל,06/10/2016,80000100,"1,491.75",464.58,"מקרר ביתי, 345 ליטר","מקרר לנקו  דגם  332 L .DF3451 עבור אחסון אוכל של הסטודנטים, בכניסה לספרייה . הדגם לנקו נפח 345",5600,ספריה,4289160,20755347,,,,לא,לא,5,קמפוס מרקוס,22,"בנין הספריה ע""ש זלמן ארן - 22",2,208,
161256,30/09/2020,1,פעיל,05/11/2020,80000109,"1,485.90",462.75,מקרר ביתי,"  .LRE3451V-WMBR מקרר DF ,( ג/ ר/ ע) 60/59.5/171.3,345 ליטר, לבן. מקרר DF ,( ג/ ר/ ע) 60/59.5/171.3,345 ליטר, לבן",5704,מחלקת המשק,4362002,1.17E+21,,,,לא,לא,5,קמפוס מרקוס,93A,בניין 93A - בניין פיתוח ולוגיסטיקה,0,6,
160875,30/09/2020,1,פעיל,20/10/2020,80000109,"1,399.32",435.79,מקרר ביתי,קרר לבן 2 דלתות 360 ליטר . מקרר מקפיא עליון Muller ML395 302 ליטר. כולל הובלה מכון המים למחסן האוניברסיטה . מקרר לבן 2 דלתות 360 ליטר SACHS ,6260,מכון המים,5114794,,,,,,,7,קמפוס שדה בוקר,SB-11,,2,215,
159874,19/07/2020,1,פעיל,19/07/2020,80000109,"1,399.00",435.69,מקרר ביתי,"מקרר לבן 2 דלתות 360 ליטר EF-360 זק"" ש SACHS. במקום אין מעלית . הספקה למעונות דלת קומה 2 ללא מעלית חדר 304. בתיאום עם מלי  להב  050-2029663. ",5817,קליטה ואירוח,4359256,,,,,,,3,מעונות ד',D,מעונות ד',2,304,
159877,19/07/2020,1,פעיל,19/07/2020,80000100,"1,399.00",435.69,"מקרר ביתי, 345 ליטר","מקרר לבן 2 דלתות 360 ליטר EF-360 זק"" ש SACHS.  מקרר לבן 2 דלתות+ תא הקפאה  המקרר הטוב ביותר של חברת זק""ש, תו תקן ישראלי, קיר היברידי, סנן מונע ריחות  אפשרות הפיכת כיוון הדלתות. מקרר 320 ליטר",5817,קליטה ואירוח,4358251,,,,,,,5,קמפוס מרקוס,93A,בניין 93A - בניין פיתוח ולוגיסטיקה,0,6,
161402,18/11/2020,1,פעיל,18/11/2020,80000109,"1,399.00",435.69,מקרר ביתי,"מקרר לבן 2 דלתות 360 לטר. דגם : SACHS זק"" ש  EF-360 . מקרר ביתי 345 ליטר",5817,קליטה ואירוח,4365559,,,,,,,3,מעונות ד',D,מעונות ד',2,203,
147688,26/02/2017,1,פעיל,26/02/2017,80000100,"1,319.81",411.03,"מקרר ביתי, 345 ליטר","מקרר לנקו דגם LRE280 רוחב 60 ס"" מ ל לבן ",5723,חידוש מבנים,4295661,,,,,,,5,קמפוס מרקוס,15,בנין בית הספר לניהול - 15,1,1,
147689,26/02/2017,1,פעיל,26/02/2017,80000100,"1,319.81",411.03,"מקרר ביתי, 345 ליטר","מקרר לנקו דגם LRE280 רוחב 60 ס"" מ ל לבן ",5723,חידוש מבנים,4295661,,,,,,,5,קמפוס מרקוס,15,בנין בית הספר לניהול - 15,1,1,
147690,26/02/2017,1,פעיל,26/02/2017,80000100,"1,319.81",411.03,"מקרר ביתי, 345 ליטר","מקרר לנקו דגם LRE280 רוחב 60 ס"" מ ל לבן ",5723,חידוש מבנים,4295661,,,,,,,5,קמפוס מרקוס,15,בנין בית הספר לניהול - 15,1,1,
152324,15/05/2018,1,פעיל,08/08/2018,80000109,"1,290.00",401.74,מקרר ביתי,לבמט 260 ליטר . מקרר לבמט 260 כולל הובלה ,5104,מדעי החיים,5079074,1.17E+21,,,,לא,לא,5,קמפוס מרקוס,39,"בנין המכון למחקר ישומי במדעי החיים ע""ש דה 39-פיצ'וטו",2,218,
163720,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163721,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163722,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163723,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163724,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163725,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
163726,14/07/2021,1,פעיל,14/07/2021,80000109,"1,249.99",389.29,מקרר ביתי,מקרר אמקור דגם AM 330W,3926,שדה בוקר-פרוייקטים מיוחדים,4375284,,,,,,,7,קמפוס שדה בוקר,SB-47,,0,1,
160063,05/08/2020,1,פעיל,18/08/2020,80000109,"1,228.50",382.59,מקרר ביתי,מקרר באייר HRF220WH,6580,מכון לננוטכנולוגיה,4337019,1118100068,,,,לא,לא,5,קמפוס מרקוס,51,בניין מכון למדע וטכנולוגיה,3,327,
161644,16/12/2020,1,פעיל,15/02/2021,80000109,"1,200.00",373.71,מקרר ביתי,מקרר משרדי Lavamat  - דגם LVR236 ,5104,מדעי החיים,5118729,22165250,,,,לא,לא,5,קמפוס מרקוס,40,"בנין המחלקה למדעי החיים ע""ש טומן - 40",4,404,
152182,01/05/2018,1,פעיל,01/05/2018,80000109,"1,190.00",370.6,מקרר ביתי, . 1-  מקרר 280 ליטר  לוומט 2601-דגם                                        . . מקרר 200 ליטר,5723,חידוש מבנים,4310977,,,,,,,5,קמפוס מרקוס,33,"בנין המחלקה להנדסת חשמל ומחשבים ע""ש זלוטובסקי - 33",0,26,
152517,17/06/2018,1,פעיל,17/06/2018,80000109,"1,190.00",370.6,מקרר ביתי,מקרר 280 ליטר. 1-מקרר 280 ליטר לוומט 2601-דגם .    לתיאום אפשר להתקשר לכרמלה בטל' 0528018826,5349,מדעי המוח והקוגניציה,4312711,,,,,,,5,קמפוס מרקוס,93,בנין 93 - C מתחם,קרקע,מטבחון,
163246,06/06/2021,1,פעיל,06/06/2021,80000109,"1,150.01",358.15,מקרר ביתי,"  מקרר לוומט דגם 263  נפח המקרר 211 ליטר נטו . מידות : רוחב: 54 ס""מ עומק: 56 ס""מ גובה: 146 ס""מ. 211  ליטר נטו  מקרר לוומט דגם 263 מידות : רוחב: 54 . ס""מ עומק: 56 ס""מ גובה: 146 ס""מ . ",5511,הנדסת חומרים,4375606,,,,,,,5,קמפוס מרקוס,64,מתקן חלוץ - 64,2,215,
140833,30/04/2015,1,פעיל,12/11/2015,80000109,767,238.87,מקרר ביתי,מקרר לנקו משרדי .LRE110 לפי חשבון 37667626. עבור המחסנים,5712,אספקה,4273354,,,,,,,5,קמפוס מרקוס,65,בנין מחסנים מרכזיים - 65,0,111C,
152744,11/07/2018,1,פעיל,23/07/2018,80000109,750,233.57,מקרר ביתי,משרדי דגם לבמט 1301. . 2 מקררים קטנים למחקר,5950,מחקרים רפואיים,5080080,,,,,,,5,קמפוס מרקוס,M7,"M7 - בנין משרדי רפואה ע""ש אליה",5,507,
152745,11/07/2018,1,פעיל,23/07/2018,80000109,750,233.57,מקרר ביתי,משרדי דגם לבמט 1301. . 2 מקררים קטנים למחקר,5950,מחקרים רפואיים,5080080,,,,,,,5,קמפוס מרקוס,M7,"M7 - בנין משרדי רפואה ע""ש אליה",5,507,
